@lat,@lon,amenity,historic,tourism,shop,office,leisure,craft,boundary,building,railway,admin_level,man_made,name
-38.0118639,177.2869206,cafe,,,,,,,,,,,,Illy Cafe
-38.0120736,177.2825167,,,motel,,,,,,,,,,Magnolia Court Motel
-38.0042167,177.2843921,,,hotel,,,,,,,,,,Masonic Hotel
-38.0119887,177.2763578,,,,supermarket,,,,,,,,,New World Opotiki
-38.0053590,177.2873628,public_building,,,,,,,,,,,,Opotiki District Council
-38.0062056,177.2839840,public_building,,,,,,,,,,,,Opotiki Heritage Art Centre
-38.0032131,177.2847141,,,hotel,,,,,,,,,,Opotiki Hotel
-38.0104736,177.2881438,kindergarten,,,,,,,,,,,,Opotiki Kindergarten
-38.0029220,177.2859479,place_of_worship,,,,,,,,,,,,Our Lady Help of Christians Catholic
-38.0085344,177.2872773,kindergarten,,,,,,,,,,,,Pa Harakeke Pre School
-38.0124443,177.2788894,,,motel,,,,,,,,,,Ranui Motel
-38.0038323,177.2848469,place_of_worship,,,,,,,,,,,,Saint Stephens Church
-38.0124641,177.2841418,fast_food,,,,,,,,,,,,Subway
-38.0119737,177.2837932,fast_food,,,,,,,,,,,,The Diner
-38.0045962,177.2847296,bank,,,,,,,,,,,,Westpac
-38.0081695,177.2843942,fuel,,,,,,,,,,,,Z
-38.0124387,177.2831333,,,information,,,,,,,,,,iSite
-38.0048773,177.2847404,,,,convenience,,,,,,,,,Four Square
-38.0046501,177.2844901,doctors,,,,,,,,,,,,Whakatohea Health Centre
-37.4135165,175.7259086,,,attraction,,,,,,,,,,Bullswool Farm Park
-37.3972641,175.8281855,,,motel,,,,,,,,,,Palm Motel
-37.3914749,175.8433385,fire_station,,,,,,,,,,,,Waihi Volunteer Fire Brigade
-37.3941641,175.8428870,,,motel,,,,,,,,,,Waihi Motel
-37.3929973,175.8330236,toilets,,,,,,,,,,,,Waihi Public Dump Station
-37.2055317,175.8722754,atm,,,,,,,,,,,,ANZ
-37.1998010,175.8675317,,,motel,,,,,,,,,,Breakers Motel
-37.2045799,175.8730907,cafe,,,,,,,,,,,,Devine Cafe and Wine Bar
-37.2061017,175.8710280,doctors,,,,,,,,,,,,Medical Centre
-37.2041572,175.8734773,fast_food,,,,,,,,,,,,Neros Pizza
-37.2075596,175.8704925,,,motel,,,,,,,,,,Palm Pacific Resort Motel
-37.2053463,175.8724586,fast_food,,,,,,,,,,,,Subway
-37.2074034,175.8708483,bar,,,,,,,,,,,,The Bar
-37.2067380,175.8715955,bank,,,,,,,,,,,,Westpac
-37.2072868,175.8712146,bank,,,,,,,,,,,,Westpac
-37.2079312,175.8703852,fire_station,,,,,,,,,,,,Whangamata Volunteer Fire Brigade
-37.2081941,175.8708609,fuel,,,,,,,,,,,,Z
-37.2066232,175.8717324,,,information,,,,,,,,,,iSite
-37.2036722,175.8672715,toilets,,,,,,,,,,,,Whangamata Public Toilets and Dump Station
-37.2828298,175.9027537,bbq,,,,,,,,,,,,Barbeque
-37.2836754,175.8976221,fire_station,,,,,,,,,,,,Whiritoa Fire Station
-36.8194949,175.6990673,,,motel,,,,,,,,,,Baileys Motel
-36.8198259,175.6997253,bbq,,,,,,,,,,,,Barbeque
-36.8119696,175.6995738,,,motel,,,,,,,,,,Beach Motel
-36.8123358,175.6996911,,,motel,,,,,,,,,,Beachfront Resort
-36.8327071,175.7051312,,,motel,,,,,,,,,,Mananui Motor Lodge
-36.8359373,175.7040053,fuel,,,,,,,,,,,,Z
-36.8122769,175.6984889,,,camp_site,,,,,,,,,,Whitianga Camp Ground
-36.9236196,175.6912820,pub,,,,,,,,,,,,Coroglen Tavern
-37.5487721,175.9138973,restaurant,,,,,,,,,,,,Twickenham Restaurant and Bar
-37.7843945,176.3265108,bank,,,,,,,,,,,,was ANZ
-37.7855733,176.3299051,fuel,,,,,,,,,,,,BP
-37.7894564,176.3352404,,,hostel,,,,,,,,,,Backpackers
-37.7849003,176.3275728,bank,,,,,,,,,,,,Bank of New Zealand
-37.7824614,176.3146691,bbq,,,,,,,,,,,,Barbeque
-37.7825481,176.3216107,,,motel,,,,,,,,,,Beacon Motel
-37.7839699,176.3255293,,,,convenience,,,,,,,,,Four Square
-37.7831365,176.3244512,fast_food,,,,,,,,,,,,KFC
-37.7816845,176.3136524,,,museum,,,,,,,,,,Kevs Museum
-37.7909347,176.3883741,,,attraction,,,,,,,,,,Kiwi 360
-37.7824119,176.3192333,fast_food,,,,,,,,,,,,McDonalds
-37.7842899,176.3261669,bank,,,,,,,,,,,,ANZ
-37.7844123,176.3191819,public_building,,,,,,,,,,,,Saint Patricks Hall
-37.7892254,176.3344872,,,chalet,,,,,,,,,,Te Puke Country Lodge
-37.7841184,176.3268572,,,hotel,,,,,,,,,,Te Puke Hotel
-37.7825965,176.3219093,place_of_worship,,,,,,,,,,,,Te Puke Methodist Church
-37.7823656,176.3196647,restaurant,,,,,,,,,,,,Te Puke Senior Citizens Club Restaurant
-37.7836862,176.3257852,public_building,,,,,,,,,,,,Te Puke War Memorial Hall
-37.7835274,176.3253940,library,,,,,,,,,,,,Western Bay of Plenty District Council and Library
-37.7854375,176.3306306,fuel,,,,,,,,,,,,Z
-37.0050885,175.8480025,,,hostel,,,,,,,,,,Beach Villa Backpackers
-37.0048433,175.8478839,,,motel,,,,,,,,,,Bluewater Motel
-37.0093864,175.8483401,,,guest_house,,,,,,,,,,Camellia Cottage
-37.0011259,175.8489235,,,,supermarket,,,,,,,,,Four Square
-37.0015108,175.8485283,fuel,,,,,,,,,,,,Gull
-37.0063871,175.8487131,,,guest_house,,,,,,,,,,Harbour View Bed and Breakfast
-37.0167176,175.8427415,,,guest_house,,,,,,,,,,Heron Heights Bed and Breakfast
-37.0021051,175.8483757,,,information,,,,,,,,,,Information Centre
-37.0017809,175.8487176,cafe,,,,,,,,,,,,Manaia Cafe and Bar
-37.0022538,175.8482386,,,chalet,,,,,,,,,,Pacific Harbour Lodge
-36.9957128,175.8499333,,,guest_house,,,,,,,,,,Park Vista Bed and Breakfast
-37.0020415,175.8487060,restaurant,,,,,,,,,,,,Punters Bar and Grill
-37.0000506,175.8494065,place_of_worship,,,,,,,,,,,,Saint Francis Anglican Church
-37.0088758,175.8488355,,,,bakery,,,,,,,,,Tairua Bakery
-36.9935404,175.8526901,,,hostel,,,,,,,,,,Tairua Beach House Backpackers
-37.0011479,175.8484955,fire_station,,,,,,,,,,,,Tairua Volunteer Fire Brigade
-37.0022987,175.8485518,restaurant,,,,,,,,,,,,Tairua Landing Restaurant and Cafe
-37.0083683,175.8493408,,,motel,,,,,,,,,,Tairua Shores Motel
-37.0010093,175.8489471,atm,,,,,,,,,,,,Westpac
-37.9538863,176.9659105,,,,department_store,,,,,,,,,Briscoes
-37.9541918,176.9675279,,,,department_store,,,,,,,,,Farmers
-37.9544018,176.9688256,,,,department_store,,,,,,,,,Harvey Norman
-37.9540085,176.9665400,,,,department_store,,,,,,,,,K Mart
-37.9479266,176.9370143,cafe,,,,,,,,,,,,Whitehouse Cafe
-38.0221398,177.1810616,fuel,,,,,,,,,,,,Petrol
-37.9695228,177.0513980,place_of_worship,,,,,,,,,,,,Saint Nicholas Anglican and Methodist
-38.0864219,176.7028437,bank,,,,,,,,,,,,ANZ
-38.0869241,176.7012318,atm,,,,,,,,,,,,ANZ
-38.0865171,176.7029869,bank,,,,,,,,,,,,Bank of New Zealand
-38.0967474,176.7053379,public_building,,,,,,,,,,,,Bert Hamilton Hall
-38.0845220,176.7015784,fuel,,,,,,,,,,,,Gull Kawerau
-38.0865011,176.7005135,,,information,,,,,,,,,,Information Centre
-38.0829729,176.7104696,fire_station,,,,,,,,,,,,Kawerau Fire Station
-38.0903050,176.7008921,doctors,,,,,,,,,,,,Kawerau Medical Centre
-38.0910187,176.6812144,place_of_worship,,,,,,,,,,,,Kingdom Hall of Jehovas Witnesses
-38.0859066,176.7027708,police,,,,,,,,,,,,Police
-38.0886682,176.6867058,kindergarten,,,,,,,,,,,,Putauaki Kindergarten
-38.0877729,176.7020349,atm,,,,,,,,,,,,Westpac
-38.0850196,176.7019130,fuel,,,,,,,,,,,,Z Kawerau
-37.9519596,176.9947623,bank,,,,,,,,,,,,ANZ
-37.9517164,176.9947114,bank,,,,,,,,,,,,ASB Bank
-37.9512715,176.9964268,atm,,,,,,,,,,,,AccessCash
-37.9583175,176.9850357,,,motel,,,,,,,,,,Alton Lodge Motel
-37.9501521,176.9986300,restaurant,,,,,,,,,,,,Babinka Restaurant
-37.9518511,176.9951806,bank,,,,,,,,,,,,Bank of New Zealand
-37.9670317,176.9823374,place_of_worship,,,,,,,,,,,,Baptist Church
-37.9582666,176.9786847,,,motel,,,,,,,,,,Barringtons Motor Lodge
-37.9499538,177.0018115,,,guest_house,,,,,,,,,,Bed and Breakfast Accommodation
-37.9508370,176.9974692,cinema,,,,,,,,,,,,WhakaMax Cinema
-37.9505839,177.0003806,,,hotel,,,,,,,,,,Commercial Hotel
-37.9585990,176.9769246,,,motel,,,,,,,,,,Cortez Motel
-37.9563842,176.9949833,,,,supermarket,,,,,,,,,Countdown
-37.9586130,176.9818163,fuel,,,,,,,,,,,,Gull Whakatane
-37.9583187,176.9801791,dentist,,,,,,,,,,,,Isaac Dental Centre
-37.9586544,176.9841185,place_of_worship,,,,,,,,,,,,Knox Presbyterian Church
-37.9583855,176.9788700,dentist,,,,,,,,,,,,Landing Road Dental Centre
-37.9582834,176.9779263,,,motel,,,,,,,,,,Livingston Inn
-37.9585459,176.9760776,,,motel,,,,,,,,,,Nau Mai Motel
-37.9586005,176.9778298,,,motel,,,,,,,,,,Pacific Coast Motel
-37.9544461,176.9953728,fast_food,,,,,,,,,,,,Pizza Hut
-37.9541490,176.9943774,police,,,,,,,,,,,,Police
-37.9521121,176.9945567,atm,,,,,,,,,,,,Quick Cash
-37.9582979,176.9899242,place_of_worship,,,,,,,,,,,,Saint George and Saint John Anglican and Methodist
-37.9508194,176.9971811,fast_food,,,,,,,,,,,,Subway
-37.9503886,176.9978538,restaurant,,,,,,,,,,,,The Coffee Bar and Grill
-37.9586132,176.9783288,,,motel,,,,,,,,,,The Landing Motel
-37.9582625,176.9769252,,,motel,,,,,,,,,,Tourist Court Motel
-37.9504373,176.9993233,,,motel,,,,,,,,,,Tuscany Villas Motel
-37.9518241,176.9953646,bank,,,,,,,,,,,,Westpac
-37.9504003,176.9982757,,,hotel,,,,,,,,,,Whakatane Hotel
-37.9501248,176.9983593,,,information,,,,,,,,,,iSite
-37.8265500,174.8201841,,,hostel,,,,,,,,,,Solscape
-35.0529004,173.6836393,,,guest_house,,,,,,,,,,Kahoe Farms Hostel
-34.5245551,172.7730967,,,attraction,,,,,,,,,,Te Paki Dunes
-39.4900833,176.9185676,bank,,,,,,,,,,,,ANZ
-39.4915415,176.9167870,atm,,,,,,,,,,,,ANZ
-39.4901596,176.9185839,bank,,,,,,,,,,,,ASB
-39.4904505,176.9186066,bank,,,,,,,,,,,,Bank of New Zealand
-39.4906148,176.9168553,atm,,,,,,,,,,,,Bank of New Zealand
-39.4938710,176.9058811,,,museum,,,,,,,,,,Faraday Centennial Museum
-39.4900460,176.9191745,cafe,,,,,,,,,,,,Lone Star Cafe
-39.4900814,176.9190216,cafe,,,,,,,,,,,,Starbucks
-39.4914848,176.9176584,bank,,,,,,,,,,,,Westpac
-39.6244984,176.8471705,kindergarten,,,,,,,,,,,,Frederick Street Kindergarten
-39.6290670,176.8493458,fuel,,,,,,,,,,,,G.A.S.
-39.6251699,176.8386367,place_of_worship,,,,,,,,,,,,Kingdom Hall of Jehovas Witnesses
-39.6246651,176.8414450,place_of_worship,,,,,,,,,,,,Saint James Parish
-39.9119819,176.4149222,fire_station,,,,,,,,,,,,Ongaonga Volunteer Fire Brigade
-39.9132048,176.4185058,,,,convenience,,,,,,,,,Ongaonga General Store
-39.8200881,176.4531376,place_of_worship,,,,,,,,,,,,Saint Francis Church
-39.8186141,176.4583914,,,hotel,,,,,,,,,,Sawyers Arms Hotel
-39.8201720,176.4534402,fire_station,,,,,,,,,,,,Tikokino Volunteer Fire Brigade
-39.8217281,176.4569342,kindergarten,,,,,,,,,,,,Tikokino Playcentre
-39.9948262,176.5517792,cafe,,,,,,,,,,,,Breakers Cafe and Bar
-39.9955390,176.5577001,,,,supermarket,,,,,,,,,Countdown
-39.9924540,176.5567875,library,,,,,,,,,,,,Library
-39.9959098,176.5580650,theatre,,,,,,,,,,,,Little Theatre
-39.9951219,176.5508575,,,,doityourself,,,,,,,,,Mitre 10
-39.9947117,176.5504841,fuel,,,,,,,,,,,,Mobil
-39.9950386,176.5555077,,,,supermarket,,,,,,,,,New World
-39.9948112,176.5520733,pub,,,,,,,,,,,,Rosie O Gradys Irish Pub
-44.1745728,169.0898021,,,alpine_hut,,,,,,,,,,Young Hut
-39.5835012,176.9166668,,,motel,,,,,,,,,,Clive Motel
-39.8031428,176.6633065,,,hotel,,,,,,,,,,Te Aute Hotel
-39.9438292,176.5872216,atm,,,,,,,,,,,,ANZ
-39.9446847,176.5869187,fuel,,,,,,,,,,,,BP
-39.9459121,176.5867298,,,,,,sports_centre,,,,,,,Bowling Club
-39.9441209,176.5845346,public_building,,,,,,,,,,,,Central Hawkes Bay District Council
-39.9440048,176.5873043,,,museum,,,,,,,,,,Central Hawkes Bay Settlers Museum
-39.9444475,176.5860436,,,hotel,,,,,,,,,,Commercial Hotel
-39.8953156,176.6260976,library,,,,,,,,,,,,Library
-39.9433989,176.5874195,library,,,,,,,,,,,,Library
-39.9447836,176.5861524,cafe,,,,,,,,,,,,Misty River Cafe
-39.9435015,176.5856000,theatre,,,,,,,,,,,,Municipal Theatre
-39.9435449,176.5873014,,,,supermarket,,,,,,,,,New World
-39.8948596,176.6259490,public_building,,,,,,,,,,,,Otane Town Hall
-39.9444653,176.5865896,cafe,,,,,,,,,,,,TJ s Cafe and Bar
-39.9435875,176.5860522,doctors,,,,,,,,,,,,The Doctors
-39.9438909,176.5871492,atm,,,,,,,,,,,,Westpac
-39.9932288,176.5591000,,,,,,swimming_pool,,,,,,,AW Parsons Pool Complex
-39.9953887,176.5552044,pharmacy,,,,,,,,,,,,Amcal Pharmacy
-39.9954789,176.5566287,bank,,,,,,,,,,,,Bank of New Zealand
-39.9954850,176.5556752,atm,,,,,,,,,,,,Bank of New Zealand
-39.9954149,176.5526304,library,,,,,,,,,,,,Centennial Memorial Library
-39.9947151,176.5493660,doctors,,,,,,,,,,,,Central Hawkes Bay Health Centre
-39.9944250,176.5619352,,,,,,sports_centre,,,,,,,Central Hawkes Bay Rugby Club
-39.9973997,176.5512960,kindergarten,,,,,,,,,,,,Kindergarten
-39.9950724,176.5542368,bank,,,,,,,,,,,,NZCU Bank
-39.9950770,176.5544523,bank,,,,,,,,,,,,National Bank
-39.9954927,176.5564472,atm,,,,,,,,,,,,Quickcash
-39.9954999,176.5582302,public_building,,,,,,,,,,,,RSA
-39.9982760,176.5562336,place_of_worship,,,,,,,,,,,,Saint Andrews Church
-39.9979255,176.5562301,public_building,,,,,,,,,,,,Saint Andrews Hall
-39.9945308,176.5598734,place_of_worship,,,,,,,,,,,,Saint Josephs Catholic Church
-39.9972662,176.5546388,place_of_worship,,,,,,,,,,,,Saint Marys Anglican Church
-39.9949681,176.5588380,kindergarten,,,,,,,,,,,,Scally Wags Kindergarten
-39.9957733,176.5590082,,,hotel,,,,,,,,,,The Leopard Hotel
-39.9952313,176.5552463,bank,,,,,,,,,,,,Westpac
-39.9935636,176.5551264,police,,,,,,,,,,,,Police
-44.0054859,170.4782531,,,,convenience,,,,,,,,,Four Square
-37.7808705,175.2682596,,,,,,sports_centre,,,,,,,Waikato Rugby  Stadium
-37.7903427,175.2876686,,,,,,park,,,,,,,Ferrybank Park
-37.7807643,175.2863412,,,,,,park,,,,,,,Kitchener Park
-37.7826925,175.2810425,,,,,,park,,,,,,,Little London Park
-36.8997938,174.6528518,,,,garden_centre,,,,,,,,,Palmers
-46.4141328,168.3531833,,,,supermarket,,,,,,,,,Pak'n' Save
-46.4134987,168.3522875,fuel,,,,,,,,,,,,pack n save fuel
-46.4085257,168.3445787,,,,furniture,,,,,,,,,warehouse
-41.3390403,174.8127580,,ruins,,,,,,,,,,,Old gun emplacements
-41.3485046,174.7495115,parking,,,,,,,,,,,,Owhiro Bay Car Park
-41.1512439,172.1906635,,,picnic_site,,,,,,,,,,Oparara Basin
-41.1511066,172.1907386,parking,,,,,,,,,,,,Oparara Basin Main Car Park
-41.1364423,172.1919724,parking,,,,,,,,,,,,Oparara Basin Upper Car Park
-36.6208985,174.6774060,pub,,,,,,,,,,,,Wade Hotel
-41.2511437,172.1287259,,,information,,,,,,,,,,Karamea Information Centre
-41.1000019,172.1035131,,,viewpoint,,,,,,,,,,Scotts Viewpoint
-41.2496212,172.1201938,,,motel,,,,,,,,,,The Last Resort
-41.2490021,172.1177396,,,museum,,,,,,,,,,Karamea Museum
-41.2480358,172.1117918,,,hotel,,,,,,,,,,Karamea Village Motel
-41.2476526,172.1111803,police,,,,,,,,,,,,Karamea Rural Police
-41.2575779,172.1306638,,,motel,,,,,,,,,,Karamea River Motels
-41.2618403,172.1297304,restaurant,,,,,,,,,,,,Riverstone
-41.2497055,172.1202891,restaurant,,,,,,,,,,,,The Last Resort
-41.2495926,172.1203481,bar,,,,,,,,,,,,The Last Resort
-41.2620500,172.1295051,,,motel,,,,,,,,,,Riverstone
-36.9107581,174.6533239,dentist,,,,,,,,,,,,Dentalcare West
-36.9114994,174.6523371,fast_food,,,,,,,,,,,,Noodle Canteen
-36.9116488,174.6519296,atm,,,,,,,,,,,,Quickcash
-36.9118300,174.6526382,restaurant,,,,,,,,,,,,Ghazal Indian
-44.2744253,168.8909558,,,alpine_hut,,,,,,yes,,,,Top Forks Hut
-44.4770040,168.6601680,,,alpine_hut,,,,,,yes,,,,Aspiring Hut
-36.9119574,174.6529679,restaurant,,,,,,,,,,,,La Rosa
-36.9115179,174.6525498,bank,,,,,,,,,,,,ANZ
-45.4166314,167.7114295,toilets,,,,,,,,,,,,Te Anau Public Toilets
-45.6519281,168.2679228,,,camp_site,,,,,,,,,,Mossburn Country Park
-37.7383171,175.2539897,police,,,,,,,,,,,,Hamilton North Community Poilce Station
-42.4371654,172.2550920,shelter,,alpine_hut,,,,,,yes,,,,Lake Christabel Hut
-42.4993587,172.0844829,shelter,,alpine_hut,,,,,,yes,,,,Mid Robinson Hut
-42.4777094,172.1805436,shelter,,alpine_hut,,,,,,yes,,,,Top Robinson Hut
-41.1117151,173.0124180,,,information,,,,,,,,,,i site
-41.0370445,173.0154687,fire_station,,,,,,,,,,,,Kaiteriteri Volunteer Fire Brigade
-37.6619745,175.1246184,,,viewpoint,,,,,,,,,,Hakarimata Scenic Reserve
-44.0877799,169.4121492,,,alpine_hut,,,,,,,,,,Brewster Hut
-41.5429191,173.9496244,,,viewpoint,,,,,,,,,,Harling Park Lookout
-41.5414055,173.9509403,parking,,,,,,,,,,,,Harling Park Car Park
-36.4014556,174.6609383,fuel,,,,,,,,,,,,Mobil
-41.2741338,173.2814082,,,,clothes,,,,,,,,,Great Mistake
-40.7535153,175.1407385,,,,supermarket,,,,,,,,,Countdown
-38.4901444,176.3076496,,,caravan_site,,,,,,,,,,Vaile Road Reserve
-36.8946504,174.8062313,police,,,,,,,,,,,,NZ Police South Motorway Base
-36.8991036,174.8032789,,,motel,,,,,,,,,,Sai Motel
-36.8981826,174.8106544,theatre,,,,,,,,,,,,Stables Theatre
-36.8807025,174.8115103,atm,,,,,,,,,,,,Quickcash
-41.2807034,173.2693374,pharmacy,,,,,,,,,,,,Victory Square Pharmacy
-43.4590433,172.6238043,fast_food,,,,,,,,,,,,Pizza Hut
-41.2762386,173.2910223,pub,,,,,,,,,,,,Prince Albert
-41.2723992,173.2837941,bank,,,,,,,,,,,,Westpac
-41.2726579,173.2841344,bank,,,,,,,,,,,,TSB
-41.2745537,173.2841486,bank,,,,,,,,,,,,ANZ Bank
-41.2761902,173.2909955,,,hostel,,,,,,,,,,Fern Lodge
-41.2745457,173.2871366,pharmacy,,,,,,,,,,,,Prices Pharmacy
-41.2725822,173.2886654,restaurant,,,,,,,,,,,,The Verdict
-41.2726266,173.2825822,bank,,,,,,,,,,,,Co-operative Bank
-41.2722629,173.2838313,atm,,,,,,,,,,,,Westpac
-41.2735607,173.2806543,theatre,,,,,,,,,,,,Theatre Royal
-41.2748843,173.2811874,fast_food,,,,,,,,,,,,McDonalds
-41.2744752,173.2806161,fuel,,,,,,,,,,,,Bowater
-41.2741484,173.2836971,bank,,,,,,,,,,,,ASB
-41.2733987,173.2842103,,,,clothes,,,,,,,,,Farmers
-41.2735257,173.2837355,bank,,,,,,,,,,,,BNZ
-41.2733906,173.2833842,,,,hairdresser,,,,,,,,,Bank Lane Barber
-41.2742191,173.2851464,restaurant,,,,,,,,,,,,623 in Town
-41.3125996,173.2342767,restaurant,,,,,,,,,,,,Hong Yun
-43.4898844,172.5660559,car_rental,,,,,,,,,,,,Wendekreisen
-41.0802528,175.4612248,library,,,,,,,,,,,,Greytown Library
-43.5426435,172.5233262,,,,supermarket,,,,,,,,,Pak'nSave
-43.7102460,173.0415603,,,museum,,,,,,,,,,Okains Bay Maori & Colonial Museum
-43.6977326,173.0617664,,,camp_site,,,,,,,,,,Okains Bay
-45.1102760,170.9801779,,,attraction,,,,,,,,,,Oamaru Blue Penguin Colony
-45.3915409,170.8685218,,,viewpoint,,,,,,,,,,Penguin Lookout
-36.4306269,174.8196581,cafe,,,,,,,,,,,,Mansion House Cafe
-36.4337344,174.8264789,,ruins,,,,,,,,,,,Dairy remains
-43.8822427,169.0433422,,,motel,,,,,,,,,,Haast Lodge
-37.7230675,175.2540541,,,artwork,,,,,,,,,,Sculpture: Te Ohomauri O Matariki
-43.5432911,172.5809815,cafe,,,,,,,,,,,,Cafe Kudos
-41.3121932,173.2340996,bank,,,,,,,,,,,,Westpac
-41.3141917,173.2337938,police,,,,,,,,,,,,Stoke
-41.3128822,173.2339655,,,,florist,,,,,,,,,Angelica Flowers
-41.3121892,173.2329248,fast_food,,,,,,,,,,,,Rainbow Takeaways
-43.5515754,172.5308876,,,,convenience,,,,,,,,,Barkers Convenience Store
-38.3569666,176.3687108,,,,,,hot_spring,,,,,,,Rainbow Crater
-38.3564822,176.3680372,,,,,,hot_spring,,,,,,,The Weather Pool
-35.9591118,173.8639376,,,museum,,,,,,,,,,Dargaville Maritime Museum
-35.9436318,173.8667148,fuel,,,,,,,,,,,,Caltex
-43.5348377,172.5844141,place_of_worship,,,,,,,,,,,,Every Nation Riccarton
-43.5435011,172.5464036,fuel,,,,,,,,,,,,Mobil Wigram
-35.5320114,173.3903471,,,hostel,,,,,,,,,,globetrotters
-40.9886377,173.0246293,,,camp_site,,,,,,,,,,Tinline Bay Camp
-35.2641575,174.1287303,,,hostel,,,,,,,,,,Shelteted Waters Backpackers
-37.0118808,174.6053489,,,,,,slipway,,,,,,,Cornwallis Boat Ramp
-36.9100966,174.6510506,restaurant,,,,,,,,,,,,Gurkha Kitchen
-35.2626683,174.1225719,,,,convenience,,,,,,,,,Four Square
-36.8808784,174.7980495,bank,,,,,,,,,,,,Westpac
-46.6620190,169.0982117,,,attraction,,,,,,,,,,Curio Bay Fossil Forest
-43.4801723,172.6033940,fast_food,,,,,,,,,,,,Grampian Street Fish & Chips
-43.4803436,172.6033135,pharmacy,,,,,,,,,,,,Casebrook Pharmacy
-37.7384354,175.2526525,,,,alcohol,,,,,,,,,Bottlemart
-37.7386995,175.2545393,doctors,,,,,,,,,,,,Flagstaff Medical Centre
-37.7381074,175.2534601,,,,realtor,,,,,,,,,Lodge Real Estate
-37.7379187,175.2539666,,,,optician,,,,,,,,,Mysight Optometrists
-37.7377619,175.2539079,,,,yes,,,,,,,,,TLC Health & Fitness Club
-37.7380406,175.2540254,pharmacy,,,chemist,,,,,,,,,Unichem Flagstaff Pharmacy
-45.4147739,167.7172033,,,,laundry,,,,,,,,,Wash and Surf
-45.3300690,168.7117526,,,attraction,,,,,,,,,,The Kingston Flyer (vintage steam train)
-45.4202827,168.6743895,,,attraction,,,,,,,,,,The Kingston Flyer (vintage steam train)
-45.0172398,168.7160446,fuel,,,,,,,,,,,,Z Queenstown
-45.0335297,168.6617242,restaurant,,,,,,,,,,,,Vesta (Oldest house of QTown)
-43.0415381,170.4431631,parking,,,,,,,,,,,,Hari Hari Coastal Walk
-36.8086399,174.7901095,fast_food,,,,,,,,,,,,McDonald's
-36.7722159,174.7402467,fast_food,,,,,,,,,,,,McDonald's
-42.4485202,171.2111791,bank,,,,,,,,,,,,BNZ
-41.1235987,173.0100704,fuel,,,,,,,,,,,,Caltex
-40.9505357,172.8692909,,,attraction,,,,,,,,,,Harwoods Hole
-41.2920361,174.0073361,,,,supermarket,,,,,,,,,freshChoice
-40.7613077,175.1563773,,,information,,,,,,,,,,iSite
-41.2467985,174.7843289,,,,,,,,,,station,,,Simla Crescent
-41.2465080,174.7742780,,,,,,,,,,station,,,Awarua Street
-41.2460192,174.7887518,,,,,,,,,,station,,,Box Hill
-38.1317535,176.2446947,,,attraction,,,,,,,,,,Termal Area (Public)
-36.8506140,174.7647410,fast_food,,,,,,,,,,,,Wendys
-36.8554198,174.7656633,,,hotel,,,,,,,,,,Tetra Waldorf Apartments
-36.8497382,174.7637842,,,,shoes,,,,,,,,,Number One Shoes
-36.8484445,174.7628474,atm,,,,,,,,,,,,asb
-36.8496980,174.7627401,atm,,,,,,,,,,,,asb
-36.8521803,174.7520206,cafe,,,,,,,,,,,,Rupa's Cafe
-36.8465198,174.7658733,,,,supermarket,,,,,,,,,New World
-36.8470407,174.7642887,,,,bakery,,,,,,,,,Hollywood
-36.8504945,174.7656807,restaurant,,,,,,,,,,,,Men Tatz
-36.8808977,174.7983289,bank,,,,,,,,,,,,ANZ
-36.8811467,174.8001321,library,,,,,,,,,,,,Remuera Library
-36.8766540,174.8253808,fuel,,,,,,,,,,,,BP
-36.8791880,174.7823071,,,motel,,,,,,,,,,Ascot Epsom Motel
-36.8845171,174.7864918,police,,,,,,,,,,,,Police Recruiting
-36.8822372,174.7847968,restaurant,,,,,,,,,,,,Mambo Italiano
-36.8824899,174.7850296,restaurant,,,,,,,,,,,,Sri Mahkota
-36.8773355,174.7797969,,,motel,,,,,,,,,,Dilworth Motel
-36.8500763,174.7650525,fast_food,,,,,,,,,,,,McDonald's
-45.0916506,170.9735406,fire_station,,,,,,,,,,,,Oamaru Volunteer Fire Brigade
-37.1373281,175.5380902,,,viewpoint,,,,,,,,,,Birds Lookout
-44.6936602,169.1548983,parking,,,,,,,,,,,,Mount Iron
-44.6895304,169.1436180,,,,electronics,,,,,,,,,Smith City
-44.6939880,169.1411223,,,motel,,,,,,,,,,Wanaka Heights Motel
-40.7560719,175.1636300,restaurant,,,,,,,,,,,,La Casa Romana
-41.2322573,174.8017471,,,,,,,,,,station,,,Raroa
-36.8557800,174.7667324,,,,,,,,,yes,,,,Rationalist House
-44.6895075,168.9910029,parking,,,,,,,,,,,,Fern Burn Track
-36.8801184,174.8509526,fast_food,,,,,,,,,,,,Carl's Jr.
-36.8511746,174.7646499,bank,,,,,,,,,,,,ASB Bank
-36.8499899,174.7640276,,,,bakery,,,,,,,,,Classic Bakehouse
-36.8498945,174.7640722,bar,,,,,,,,,,,,B1 Bar
-36.8477450,174.7658660,,,,hifi,,,,,,,,,Camera and Camera
-38.6762879,176.8105562,,,camp_site,,,,,,,,,,Okahu Road campsite
-38.6756421,176.6992417,parking,,,,,,,,,,,,River Road carpark
-40.6253321,175.2820104,,,,,,playground,,,,,,,Levin Adventure Park
